2026-04-01 22:32:58.796 | SCHEDULER | STARTED | port=7000
2026-04-01 22:33:28.953 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:28.953 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=true state=FAULTED x=0 y=0 assignedEvent=null
2026-04-01 22:33:28.953 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:28.953 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=840 y=240 assignedEvent=3
2026-04-01 22:33:29.054 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,788,225
2026-04-01 22:33:29.054 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=788 y=225
2026-04-01 22:33:29.054 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:29.054 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=true state=FAULTED x=0 y=0 assignedEvent=null
2026-04-01 22:33:29.054 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:29.055 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=788 y=225 assignedEvent=3
2026-04-01 22:33:29.057 | DRONE | POSITION_SENT | drone=3 x=788 y=225
2026-04-01 22:33:29.159 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,735,210
2026-04-01 22:33:29.159 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=735 y=210
2026-04-01 22:33:29.159 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:29.159 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=true state=FAULTED x=0 y=0 assignedEvent=null
2026-04-01 22:33:29.159 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:29.159 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=735 y=210 assignedEvent=3
2026-04-01 22:33:29.166 | DRONE | POSITION_SENT | drone=3 x=735 y=210
2026-04-01 22:33:29.269 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,683,195
2026-04-01 22:33:29.269 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=683 y=195
2026-04-01 22:33:29.269 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:29.270 | DRONE | POSITION_SENT | drone=3 x=683 y=195
2026-04-01 22:33:29.270 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=true state=FAULTED x=0 y=0 assignedEvent=null
2026-04-01 22:33:29.270 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:29.270 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=683 y=195 assignedEvent=3
2026-04-01 22:33:29.372 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,630,180
2026-04-01 22:33:29.372 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=630 y=180
2026-04-01 22:33:29.372 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:29.372 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=true state=FAULTED x=0 y=0 assignedEvent=null
2026-04-01 22:33:29.372 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:29.372 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=630 y=180 assignedEvent=3
2026-04-01 22:33:29.380 | DRONE | POSITION_SENT | drone=3 x=630 y=180
2026-04-01 22:33:29.481 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,578,165
2026-04-01 22:33:29.481 | DRONE | POSITION_SENT | drone=3 x=578 y=165
2026-04-01 22:33:29.481 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=578 y=165
2026-04-01 22:33:29.482 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:29.482 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=true state=FAULTED x=0 y=0 assignedEvent=null
2026-04-01 22:33:29.482 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:29.482 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=578 y=165 assignedEvent=3
2026-04-01 22:33:29.583 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,525,150
2026-04-01 22:33:29.583 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=525 y=150
2026-04-01 22:33:29.583 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:29.583 | DRONE | POSITION_SENT | drone=3 x=525 y=150
2026-04-01 22:33:29.583 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=true state=FAULTED x=0 y=0 assignedEvent=null
2026-04-01 22:33:29.584 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:29.586 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=525 y=150 assignedEvent=3
2026-04-01 22:33:29.685 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,473,135
2026-04-01 22:33:29.685 | DRONE | POSITION_SENT | drone=3 x=473 y=135
2026-04-01 22:33:29.685 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=473 y=135
2026-04-01 22:33:29.685 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:29.685 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=true state=FAULTED x=0 y=0 assignedEvent=null
2026-04-01 22:33:29.685 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:29.685 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=473 y=135 assignedEvent=3
2026-04-01 22:33:29.786 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,420,120
2026-04-01 22:33:29.787 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=420 y=120
2026-04-01 22:33:29.787 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:29.787 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=true state=FAULTED x=0 y=0 assignedEvent=null
2026-04-01 22:33:29.787 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:29.787 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=420 y=120 assignedEvent=3
2026-04-01 22:33:29.786 | DRONE | POSITION_SENT | drone=3 x=420 y=120
2026-04-01 22:33:29.889 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,368,105
2026-04-01 22:33:29.889 | DRONE | POSITION_SENT | drone=3 x=368 y=105
2026-04-01 22:33:29.889 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=368 y=105
2026-04-01 22:33:29.889 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:29.889 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=true state=FAULTED x=0 y=0 assignedEvent=null
2026-04-01 22:33:29.890 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:29.890 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=368 y=105 assignedEvent=3
2026-04-01 22:33:29.990 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,315,90
2026-04-01 22:33:29.990 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=315 y=90
2026-04-01 22:33:29.990 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:29.990 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=true state=FAULTED x=0 y=0 assignedEvent=null
2026-04-01 22:33:29.990 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:29.991 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=315 y=90 assignedEvent=3
2026-04-01 22:33:29.998 | DRONE | POSITION_SENT | drone=3 x=315 y=90
2026-04-01 22:33:30.099 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,263,75
2026-04-01 22:33:30.099 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=263 y=75
2026-04-01 22:33:30.099 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:30.099 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=true state=FAULTED x=0 y=0 assignedEvent=null
2026-04-01 22:33:30.100 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:30.100 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=263 y=75 assignedEvent=3
2026-04-01 22:33:30.100 | DRONE | POSITION_SENT | drone=3 x=263 y=75
2026-04-01 22:33:30.202 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,210,60
2026-04-01 22:33:30.202 | DRONE | POSITION_SENT | drone=3 x=210 y=60
2026-04-01 22:33:30.202 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=210 y=60
2026-04-01 22:33:30.202 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:30.202 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=true state=FAULTED x=0 y=0 assignedEvent=null
2026-04-01 22:33:30.202 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:30.202 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=210 y=60 assignedEvent=3
2026-04-01 22:33:30.305 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,158,45
2026-04-01 22:33:30.305 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=158 y=45
2026-04-01 22:33:30.305 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:30.305 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=true state=FAULTED x=0 y=0 assignedEvent=null
2026-04-01 22:33:30.305 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:30.306 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=158 y=45 assignedEvent=3
2026-04-01 22:33:30.311 | DRONE | POSITION_SENT | drone=3 x=158 y=45
2026-04-01 22:33:30.413 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,105,30
2026-04-01 22:33:30.413 | DRONE | POSITION_SENT | drone=3 x=105 y=30
2026-04-01 22:33:30.413 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=105 y=30
2026-04-01 22:33:30.413 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:30.414 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=true state=FAULTED x=0 y=0 assignedEvent=null
2026-04-01 22:33:30.414 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:30.415 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=105 y=30 assignedEvent=3
2026-04-01 22:33:30.516 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,53,15
2026-04-01 22:33:30.516 | DRONE | POSITION_SENT | drone=3 x=53 y=15
2026-04-01 22:33:30.516 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=53 y=15
2026-04-01 22:33:30.516 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:30.516 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=true state=FAULTED x=0 y=0 assignedEvent=null
2026-04-01 22:33:30.517 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:30.517 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=53 y=15 assignedEvent=3
2026-04-01 22:33:30.617 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,0,0
2026-04-01 22:33:30.617 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=0 y=0
2026-04-01 22:33:30.618 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:30.618 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=true state=FAULTED x=0 y=0 assignedEvent=null
2026-04-01 22:33:30.618 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:30.618 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=RETURNING x=0 y=0 assignedEvent=3
2026-04-01 22:33:30.617 | DRONE | POSITION_SENT | drone=3 x=0 y=0
2026-04-01 22:33:30.719 | DRONE | MOVE_COMPLETED | drone=3 x=0 y=0
2026-04-01 22:33:30.720 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_STATUS,3,REFILLED,14
2026-04-01 22:33:30.720 | SCHEDULER | DRONE_STATUS_RECEIVED | drone=3 state=REFILLED agent=14
2026-04-01 22:33:30.720 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:30.720 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=true state=FAULTED x=0 y=0 assignedEvent=null
2026-04-01 22:33:30.720 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:30.720 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=REFILLED x=0 y=0 assignedEvent=3
2026-04-01 22:33:30.729 | DRONE | STATUS_SENT | drone=3 status=REFILLED agent=14
2026-04-01 22:33:30.730 | DRONE | REFILL_COMPLETE | drone=3 agent=14
2026-04-01 22:33:30.731 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_STATUS,3,IDLE,14
2026-04-01 22:33:30.731 | SCHEDULER | DRONE_STATUS_RECEIVED | drone=3 state=IDLE agent=14
2026-04-01 22:33:30.731 | DRONE | STATUS_SENT | drone=3 status=IDLE agent=14
2026-04-01 22:33:30.731 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:30.731 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=true state=FAULTED x=0 y=0 assignedEvent=null
2026-04-01 22:33:30.732 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:30.732 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=IDLE x=0 y=0 assignedEvent=3
2026-04-01 22:33:30.732 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_STATUS,3,TAKEOFF,14
2026-04-01 22:33:30.732 | SCHEDULER | DRONE_STATUS_RECEIVED | drone=3 state=TAKEOFF agent=14
2026-04-01 22:33:30.732 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:30.732 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=true state=FAULTED x=0 y=0 assignedEvent=null
2026-04-01 22:33:30.732 | DRONE | STATUS_SENT | drone=3 status=TAKEOFF agent=14
2026-04-01 22:33:30.732 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:30.733 | DRONE | TAKEOFF_STARTED | drone=3 zone=3
2026-04-01 22:33:30.737 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=TAKEOFF x=0 y=0 assignedEvent=3
2026-04-01 22:33:31.239 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_STATUS,3,EN_ROUTE,14
2026-04-01 22:33:31.240 | SCHEDULER | DRONE_STATUS_RECEIVED | drone=3 state=EN_ROUTE agent=14
2026-04-01 22:33:31.240 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:31.240 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=true state=FAULTED x=0 y=0 assignedEvent=null
2026-04-01 22:33:31.240 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:31.240 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=EN_ROUTE x=0 y=0 assignedEvent=3
2026-04-01 22:33:31.250 | DRONE | STATUS_SENT | drone=3 status=EN_ROUTE agent=14
2026-04-01 22:33:31.251 | DRONE | EN_ROUTE_STARTED | drone=3 zone=3 targetX=1050 targetY=300
2026-04-01 22:33:31.251 | DRONE | MOVE_STARTED | drone=3 fromX=0 fromY=0 toX=1050 toY=300
2026-04-01 22:33:31.252 | DRONE | POSITION_SENT | drone=3 x=52 y=15
2026-04-01 22:33:31.252 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,52,15
2026-04-01 22:33:31.252 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=52 y=15
2026-04-01 22:33:31.252 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:31.253 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=true state=FAULTED x=0 y=0 assignedEvent=null
2026-04-01 22:33:31.253 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:31.253 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=EN_ROUTE x=52 y=15 assignedEvent=3
2026-04-01 22:33:31.354 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,105,30
2026-04-01 22:33:31.354 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=105 y=30
2026-04-01 22:33:31.354 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:31.354 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=true state=FAULTED x=0 y=0 assignedEvent=null
2026-04-01 22:33:31.354 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:31.354 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=EN_ROUTE x=105 y=30 assignedEvent=3
2026-04-01 22:33:31.357 | DRONE | POSITION_SENT | drone=3 x=105 y=30
2026-04-01 22:33:31.459 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,157,45
2026-04-01 22:33:31.459 | DRONE | POSITION_SENT | drone=3 x=157 y=45
2026-04-01 22:33:31.459 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=157 y=45
2026-04-01 22:33:31.460 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:31.460 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=true state=FAULTED x=0 y=0 assignedEvent=null
2026-04-01 22:33:31.460 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:31.460 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=EN_ROUTE x=157 y=45 assignedEvent=3
2026-04-01 22:33:31.562 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,210,60
2026-04-01 22:33:31.562 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=210 y=60
2026-04-01 22:33:31.562 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:31.562 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=true state=FAULTED x=0 y=0 assignedEvent=null
2026-04-01 22:33:31.562 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:31.562 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=EN_ROUTE x=210 y=60 assignedEvent=3
2026-04-01 22:33:31.562 | DRONE | POSITION_SENT | drone=3 x=210 y=60
2026-04-01 22:33:31.665 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,262,75
2026-04-01 22:33:31.665 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=262 y=75
2026-04-01 22:33:31.665 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:31.665 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=true state=FAULTED x=0 y=0 assignedEvent=null
2026-04-01 22:33:31.665 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:31.666 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=EN_ROUTE x=262 y=75 assignedEvent=3
2026-04-01 22:33:31.674 | DRONE | POSITION_SENT | drone=3 x=262 y=75
2026-04-01 22:33:31.777 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,315,90
2026-04-01 22:33:31.777 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=315 y=90
2026-04-01 22:33:31.777 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:31.778 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=true state=FAULTED x=0 y=0 assignedEvent=null
2026-04-01 22:33:31.778 | DRONE | POSITION_SENT | drone=3 x=315 y=90
2026-04-01 22:33:31.778 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:31.779 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=EN_ROUTE x=315 y=90 assignedEvent=3
2026-04-01 22:33:31.880 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,367,105
2026-04-01 22:33:31.880 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=367 y=105
2026-04-01 22:33:31.880 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:31.880 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=true state=FAULTED x=0 y=0 assignedEvent=null
2026-04-01 22:33:31.880 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:31.880 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=EN_ROUTE x=367 y=105 assignedEvent=3
2026-04-01 22:33:31.880 | DRONE | POSITION_SENT | drone=3 x=367 y=105
2026-04-01 22:33:31.983 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,420,120
2026-04-01 22:33:31.983 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=420 y=120
2026-04-01 22:33:31.983 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
2026-04-01 22:33:31.983 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=true state=FAULTED x=0 y=0 assignedEvent=null
2026-04-01 22:33:31.983 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=true state=FAULTED x=1050 y=300 assignedEvent=null
2026-04-01 22:33:31.983 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=EN_ROUTE x=420 y=120 assignedEvent=3
2026-04-01 22:33:31.985 | DRONE | POSITION_SENT | drone=3 x=420 y=120
2026-04-01 22:33:32.091 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,472,135
2026-04-01 22:33:32.091 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=472 y=135
2026-04-01 22:33:32.091 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=true workFinished=false allAtBaseIdle=false pendingEvents=1
